district,quarter,period,year,quarter,date,price_sqm_sale,price_sqm_rental,log_price,price_growth_qoq,price_growth_yoy,transaction_count,transaction_value_thousands,value_index,volume_index,mortgage_rate_fixed,fdi_real_estate_transactions_meur,fdi_realestate_stock_meur_national,fdi_total_stock_meur_national,construction_cost_yoy_growth_pct_national,population_national,unemployment_rate_pct_regional,log_price_lag1,t
viana-do-castelo,2019-04-01,2T2019,2019,2019Q2,2019-04-01,973.3333333333334,5.366666666666667,6.880726606594218,-0.003760045448564675,0.014140604650151545,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,6.884486652042782,17
viana-do-castelo,2019-07-01,3T2019,2019,2019Q3,2019-07-01,990.3333333333334,5.2,6.898041586794498,0.017314980200280772,0.005061593394515285,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,6.880726606594218,18
viana-do-castelo,2019-10-01,4T2019,2019,2019Q4,2019-10-01,990.6666666666666,5.333333333333333,6.89837811716954,0.0003365303750415549,-0.0006727211824504309,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,6.898041586794498,19
viana-do-castelo,2020-01-01,1T2020,2020,2020Q1,2020-01-01,983.6666666666666,5.366666666666667,6.89128708627483,-0.00709103089470986,0.006800434232047792,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,6.89837811716954,20
viana-do-castelo,2020-04-01,2T2020,2020,2020Q2,2020-04-01,1001.3333333333334,5.633333333333333,6.909087724215916,0.017800637941085995,0.02836111762169846,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,6.89128708627483,21
viana-do-castelo,2020-07-01,3T2020,2020,2020Q3,2020-07-01,990.6666666666666,5.2,6.89837811716954,-0.010709607046376135,0.0003365303750415549,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,6.909087724215916,22
viana-do-castelo,2020-10-01,4T2020,2020,2020Q4,2020-10-01,1009.6666666666666,5.1,6.917375522359127,0.01899740518958737,0.01899740518958737,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,6.89837811716954,23
viana-do-castelo,2021-01-01,1T2021,2021,2021Q1,2021-01-01,1022.6666666666666,5.133333333333334,6.930168873819037,0.012793351459909452,0.03888178754420668,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,6.917375522359127,24
viana-do-castelo,2021-04-01,2T2021,2021,2021Q2,2021-04-01,1041.0,5.233333333333333,6.947937068614969,0.0177681947959325,0.03884934439905319,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,6.930168873819037,25
viana-do-castelo,2021-07-01,3T2021,2021,2021Q3,2021-07-01,1067.6666666666667,5.8,6.973230860941048,0.02529379232607898,0.0748527437715083,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,6.947937068614969,26
viana-do-castelo,2021-10-01,4T2021,2021,2021Q4,2021-10-01,1071.6666666666667,5.833333333333333,6.9769703480036105,0.003739487062562219,0.05959482564448315,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,6.973230860941048,27
viana-do-castelo,2022-01-01,1T2022,2022,2022Q1,2022-01-01,1086.6666666666667,6.033333333333334,6.990870185692644,0.013899837689033134,0.060701311873606834,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,6.9769703480036105,28
viana-do-castelo,2022-04-01,2T2022,2022,2022Q2,2022-04-01,1118.0,6.233333333333333,7.0192966537150445,0.028426468022400897,0.07135958510007523,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,6.990870185692644,29
viana-do-castelo,2022-07-01,3T2022,2022,2022Q3,2022-07-01,1165.3333333333333,7.4,7.060762448107316,0.041465794392271604,0.08753158716626785,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,7.0192966537150445,30
viana-do-castelo,2022-10-01,4T2022,2022,2022Q4,2022-10-01,1190.3333333333333,7.7,7.081988658926338,0.021226210819022207,0.10501831092272784,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,7.060762448107316,31
viana-do-castelo,2023-01-01,1T2023,2023,2023Q1,2023-01-01,1263.6666666666667,8.299999999999999,7.141772826848225,0.05978416792188668,0.15090264115558139,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,7.081988658926338,32
viana-do-castelo,2023-04-01,2T2023,2023,2023Q2,2023-04-01,1386.3333333333333,7.733333333333333,7.234417651074802,0.09264482422657672,0.2151209973597572,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,7.141772826848225,33
viana-do-castelo,2023-07-01,3T2023,2023,2023Q3,2023-07-01,1453.3333333333333,8.9,7.28161504767497,0.04719739660016842,0.22085259956765402,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,7.234417651074802,34
viana-do-castelo,2023-10-01,4T2023,2023,2023Q4,2023-10-01,1424.0,8.166666666666666,7.261225091971921,-0.020389955703048912,0.1792364330455829,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,7.28161504767497,35
viana-do-castelo,2024-01-01,1T2024,2024,2024Q1,2024-01-01,1441.3333333333333,8.166666666666666,7.273323890090989,0.012098798119067666,0.1315510632427639,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,7.261225091971921,36
viana-do-castelo,2024-04-01,2T2024,2024,2024Q2,2024-04-01,1443.3333333333333,8.433333333333332,7.274710532328426,0.001386642237436675,0.04029288125362385,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,7.273323890090989,37
viana-do-castelo,2024-07-01,3T2024,2024,2024Q3,2024-07-01,1437.6666666666667,8.166666666666666,7.270776707979733,-0.003933824348692383,-0.010838339695236954,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,7.274710532328426,38
viana-do-castelo,2024-10-01,4T2024,2024,2024Q4,2024-10-01,1473.6666666666667,8.466666666666667,7.295508905158133,0.02473219717840003,0.03428381318621199,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,7.270776707979733,39
viana-do-castelo,2025-01-01,1T2025,2025,2025Q1,2025-01-01,1494.3333333333333,9.0,7.309435455487329,0.013926550329196097,0.03611156539634042,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,7.295508905158133,40
vila-real,2015-01-01,1T2015,2015,2015Q1,2015-01-01,817.0,3.3,6.705639094860003,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
vila-real,2015-04-01,2T2015,2015,2015Q2,2015-04-01,797.0,3.4,6.680854678790215,-0.024784416069787873,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.705639094860003,1
vila-real,2015-07-01,3T2015,2015,2015Q3,2015-07-01,815.6666666666666,3.7000000000000006,6.704005774774562,0.02315109598434706,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,6.680854678790215,2
vila-real,2015-10-01,4T2015,2015,2015Q4,2015-10-01,806.6666666666666,3.466666666666667,6.692910530482623,-0.011095244291939643,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5,6.704005774774562,3
vila-real,2016-01-01,1T2016,2016,2016Q1,2016-01-01,814.6666666666666,3.4333333333333336,6.702779031623376,0.009868501140753771,-0.0028600632366266865,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8,6.692910530482623,4
vila-real,2016-04-01,2T2016,2016,2016Q2,2016-04-01,804.0,4.666666666666667,6.6895992691789665,-0.013179762444409882,0.008744590388751305,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,6.702779031623376,5
vila-real,2016-07-01,3T2016,2016,2016Q3,2016-07-01,793.0,3.5,6.675823221634848,-0.013776047544118875,-0.028182553139714628,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,6.6895992691789665,6
vila-real,2016-10-01,4T2016,2016,2016Q4,2016-10-01,797.3333333333334,3.5,6.681272826402413,0.005449604767565397,-0.011637704080209588,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,6.675823221634848,7
vila-real,2017-01-01,1T2017,2017,2017Q1,2017-01-01,803.3333333333334,5.066666666666666,6.688769737816591,0.007496911414177632,-0.014009293806785728,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,6.681272826402413,8
vila-real,2017-04-01,2T2017,2017,2017Q2,2017-04-01,783.6666666666666,3.233333333333333,6.66398375987196,-0.024785977944630666,-0.025615509307006512,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.688769737816591,9
vila-real,2017-07-01,3T2017,2017,2017Q3,2017-07-01,760.0,3.466666666666667,6.633318433280377,-0.030665326591583053,-0.04250478835447069,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,6.66398375987196,10
vila-real,2017-10-01,4T2017,2017,2017Q4,2017-10-01,757.3333333333334,3.6666666666666665,6.629803491172932,-0.0035149421074445186,-0.051469335229480606,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,6.633318433280377,11
vila-real,2018-01-01,1T2018,2018,2018Q1,2018-01-01,758.0,3.6,6.630683385642372,0.0008798944694392574,-0.05808635217421898,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,6.629803491172932,12
vila-real,2018-04-01,2T2018,2018,2018Q2,2018-04-01,793.6666666666666,4.233333333333333,6.676663557818753,0.04598017217638173,0.012679797946793414,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,6.630683385642372,13
vila-real,2018-07-01,3T2018,2018,2018Q3,2018-07-01,825.0,4.1,6.715383386334681,0.03871982851592737,0.08206495305430384,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,6.676663557818753,14
vila-real,2018-10-01,4T2018,2018,2018Q4,2018-10-01,764.6666666666666,,6.6394400090212065,-0.07594337731347434,0.009636517848274018,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,6.715383386334681,15
vila-real,2019-01-01,1T2019,2019,2019Q1,2019-01-01,748.0,,6.617402977974478,-0.022037031046728828,-0.013280407667894067,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,6.6394400090212065,16
vila-real,2019-04-01,2T2019,2019,2019Q2,2019-04-01,753.3333333333334,4.733333333333333,6.624507803598222,0.007104825623744482,-0.052155754220531314,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,6.617402977974478,17
vila-real,2019-07-01,3T2019,2019,2019Q3,2019-07-01,755.6666666666666,4.366666666666666,6.627600361839419,0.003092558241196919,-0.08778302449526176,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,6.624507803598222,18
vila-real,2019-10-01,4T2019,2019,2019Q4,2019-10-01,738.6666666666666,4.35,6.604846759199065,-0.02275360264035431,-0.034593249822141736,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,6.627600361839419,19
vila-real,2020-01-01,1T2020,2020,2020Q1,2020-01-01,739.3333333333334,,6.605748879242203,0.0009021200431380549,-0.011654098732274853,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,6.604846759199065,20
vila-real,2020-04-01,2T2020,2020,2020Q2,2020-04-01,752.3333333333334,,6.623179488149426,0.017430608907223366,-0.0013283154487959692,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,6.605748879242203,21
vila-real,2020-07-01,3T2020,2020,2020Q3,2020-07-01,772.6666666666666,4.466666666666667,6.649847735231587,0.026668247082160867,0.02224737339216798,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,6.623179488149426,22
vila-real,2020-10-01,4T2020,2020,2020Q4,2020-10-01,846.6666666666666,4.0,6.7413070713444725,0.09145933611288548,0.13646031214540777,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,6.649847735231587,23
vila-real,2021-01-01,1T2021,2021,2021Q1,2021-01-01,846.3333333333334,4.9,6.740913293036569,-0.00039377830790332524,0.1351644137943664,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,6.7413070713444725,24
vila-real,2021-04-01,2T2021,2021,2021Q2,2021-04-01,860.0,4.466666666666666,6.756932389247553,0.016019096210984074,0.1337529010981271,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,6.740913293036569,25
vila-real,2021-07-01,3T2021,2021,2021Q3,2021-07-01,916.3333333333334,4.7,6.820380199497136,0.06344781024958301,0.17053246426554924,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,6.756932389247553,26
vila-real,2021-10-01,4T2021,2021,2021Q4,2021-10-01,913.3333333333334,4.633333333333333,6.817100910714006,-0.0032792887831298856,0.07579383936953388,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,6.820380199497136,27
vila-real,2022-01-01,1T2022,2022,2022Q1,2022-01-01,910.3333333333334,4.533333333333334,6.813810832805595,-0.003290077908411071,0.07289753976902613,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,6.817100910714006,28
vila-real,2022-04-01,2T2022,2022,2022Q2,2022-04-01,867.0,4.3,6.7650389767805414,-0.04877185602505385,0.008106587532988208,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,6.813810832805595,29
vila-real,2022-07-01,3T2022,2022,2022Q3,2022-07-01,895.0,5.166666666666667,6.796823718274855,0.031784741494313984,-0.023556481222280823,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,6.7650389767805414,30
vila-real,2022-10-01,4T2022,2022,2022Q4,2022-10-01,948.0,6.033333333333334,6.854354502255021,0.05753078398016598,0.03725359154101504,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,6.796823718274855,31
vila-real,2023-01-01,1T2023,2023,2023Q1,2023-01-01,943.6666666666666,5.433333333333334,6.8497729964437895,-0.004581505811231956,0.035962163638194156,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,6.854354502255021,32
vila-real,2023-04-01,2T2023,2023,2023Q2,2023-04-01,954.6666666666666,5.8,6.8613622394124265,0.011589242968637059,0.09632326263188506,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,6.8497729964437895,33
vila-real,2023-07-01,3T2023,2023,2023Q3,2023-07-01,957.3333333333334,6.466666666666666,6.864151641500005,0.0027894020875782743,0.06732792322514936,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,6.8613622394124265,34
vila-real,2023-10-01,4T2023,2023,2023Q4,2023-10-01,951.0,6.233333333333333,6.85751406254539,-0.006637578954614476,0.0031595602903689013,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,6.864151641500005,35
vila-real,2024-01-01,1T2024,2024,2024Q1,2024-01-01,968.6666666666666,5.8999999999999995,6.875920555462119,0.018406492916728467,0.026147559018329325,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,6.85751406254539,36
vila-real,2024-04-01,2T2024,2024,2024Q2,2024-04-01,977.3333333333334,5.933333333333334,6.884827774338432,0.008907218876313294,0.02346553492600556,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,6.875920555462119,37
vila-real,2024-07-01,3T2024,2024,2024Q3,2024-07-01,1022.3333333333334,6.5,6.929842875446142,0.04501510110771001,0.0656912339461373,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,6.884827774338432,38
vila-real,2024-10-01,4T2024,2024,2024Q4,2024-10-01,1045.3333333333333,7.433333333333334,6.952091092802188,0.022248217356046318,0.09457703025679809,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,6.929842875446142,39
vila-real,2025-01-01,1T2025,2025,2025Q1,2025-01-01,1068.3333333333333,7.866666666666666,6.97385508068666,0.02176398788447198,0.0979345252245416,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,6.952091092802188,40
viseu,2015-01-01,1T2015,2015,2015Q1,2015-01-01,727.6666666666666,3.1,6.5898430678818345,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
viseu,2015-04-01,2T2015,2015,2015Q2,2015-04-01,726.6666666666666,3.5,6.588467867115025,-0.0013752007668097477,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.5898430678818345,1
viseu,2015-07-01,3T2015,2015,2015Q3,2015-07-01,738.6666666666666,3.5666666666666664,6.604846759199065,0.016378892084039975,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,6.588467867115025,2
